Machine_ID,Temperature,Vibration,Pressure,Operational_Hours,Maintenance_Record,Failure
1899,68.37093327720135,0.9275223258758447,2919.8846082672403,959,0,0
1389,75.28078774047991,0.36149302312899945,3850.711870220185,2736,0,0
1313,76.04227939128407,0.2615916911676136,3422.4267950125213,1080,0,0
1021,63.131187704059286,0.7012966659980568,2581.143062563971,19045,0,0
1409,72.01593728076156,0.563610309635792,3157.2373055603734,14939,0,0
1894,71.61315675901403,0.5669858051790976,2511.653402263604,5215,0,1
1514,73.27855726291527,0.8176347856341908,2829.2665635691806,11126,0,0
1126,82.25528373037986,0.22670273587292672,3166.9188095386817,6397,1,0
1808,76.36671871162882,0.2211166869482189,3254.9125908036594,19786,0,0
1699,87.2793734738533,0.46765713676387904,3364.7093621057666,9164,0,0
1873,74.88339644111184,0.5126807021720985,3616.8936384798026,17742,1,0
1013,92.76087280380064,0.4290103466518683,2403.136877862121,11681,0,0
1970,70.39224986268347,0.9921505857416759,3012.0105138749223,19324,0,0
1977,67.30437618834875,0.43795158836281467,2574.826451012885,12398,0,0
1011,80.47302674776974,0.38985494354555716,2800.571801444553,2212,0,0
1086,88.64081937465018,0.5248687169762261,2622.7811950981195,17399,0,0
1523,61.21196695414774,0.6941773824026705,3249.7017433088495,7855,1,0
1908,73.03009351785686,0.3549144513633209,3526.5096049699723,11085,0,1
1536,68.89218054914129,0.47060266996700384,3553.507111991203,18259,0,0
1300,76.4285101299208,0.6998569280469017,2447.413459490472,4169,0,0
1242,75.10017923499404,0.7109612866189245,2938.3509767905007,14882,0,0
1121,88.45381247627721,0.5435256200245702,2433.549053629083,15936,1,0
1146,73.91595207125216,0.9836782440509002,2416.885886002321,19274,0,1
1566,88.7478409897023,0.8961302093391241,2669.1343128639624,3762,0,0
1749,71.84899663981314,0.21877676378805228,3171.648845462077,5138,0,0
1355,84.26481875105216,0.161607756062485,3259.4575214228225,3366,0,0
1684,77.2866302813672,0.6591428895730717,3327.1147532483687,9751,0,0
1903,92.29885398683444,0.773073128928232,3296.1792039022375,9448,0,0
1732,60.229851371855716,0.4550482030283188,2576.0745131546173,687,0,0
1630,63.36142282240175,0.39956084165523426,3591.379509609761,11073,1,0
1308,93.31622284658387,0.33594188121886137,3401.640017985871,19598,0,1
1694,67.66734906513646,0.266397615231259,2793.654920159561,7908,0,0
1287,68.30196641924138,0.7272685591823699,2812.5401639747124,17179,0,0
1306,66.24276414500146,0.4237410078390848,2671.2292080683665,4033,0,0
1811,86.48445956533723,0.560360151402196,2354.0783662445947,4640,0,0
1593,62.465423867748754,0.1348388516214022,3333.0124277724694,4542,1,0
1965,75.22450412277661,0.7004542071351221,3411.0308921530086,19935,0,0
1913,72.34378178219463,0.6175556455779297,2536.9737690603674,8233,0,0
1722,85.36515583504435,0.2310621599500094,2384.070644464011,15176,1,0
1661,69.36317337668355,0.5518057642967429,2531.7316064868446,6505,0,0
1548,79.15272579113274,0.5009486719055176,3055.1223160595896,6370,0,0
1351,63.287838266227304,0.40996901603145436,2309.0113126636716,4404,0,0
1311,97.73941038677201,-0.08058546438030911,3563.9049899786246,15967,0,1
1872,72.6040767534629,0.36793414764972526,3533.9788721291466,12473,0,0
1058,75.08763484885367,0.5604862291552243,3212.172471930701,14708,0,0
1642,91.54754358850542,0.39028700988857495,3404.867874897397,2761,0,1
1923,69.1332722569479,0.45566099264820814,3029.377693969542,13545,0,0
1713,91.67382342938616,0.7993513571980948,3232.5769974134596,18304,1,0
1754,70.88528825862039,0.4844983977707428,2349.908878345146,15008,1,0
1034,81.71698183821259,0.08064010383440551,3695.239738602324,17362,0,0
1444,69.27318359840702,0.463029927869894,2756.3235303949705,7077,0,0
1092,61.43963554855266,0.519878817912286,2935.599585605373,7285,0,0
1949,79.14594350540615,0.33492906860761873,4243.600383696171,9384,0,0
1958,81.39903400983533,0.6469497191482017,2889.996275447062,3538,0,0
1206,61.84114257673761,0.2075542054957905,3369.700907511602,693,0,0
1352,71.92941681091288,0.4724517801884843,3257.266233170904,16942,0,0
1902,87.00758961536907,0.2052482197313204,2333.5906848303093,18770,1,1
1331,81.0011895079661,0.4408624565084929,2500.128474177396,12301,0,0
1816,71.04784998215949,0.6416259720990561,4017.944321750377,3080,1,0
1861,69.02474298365544,0.4676640145571009,3289.581471255717,13379,1,0
1724,94.48244325134776,0.45598929852566106,2991.5624971378234,12745,0,0
1158,60.53067930197142,0.505554015707063,2732.175963736138,14133,0,1
1953,74.40801425591397,0.5155534937945059,3160.038781088535,11777,0,0
1956,60.35303126306056,0.6387503841413539,3207.573866464918,8123,0,0
1023,88.14814644844282,0.6399631446210031,3113.260770120834,720,0,0
1403,74.92876387791664,0.7843391766569698,3534.4802904923345,1375,0,0
1804,76.78174084769435,0.5335233971058756,2566.5707089159823,12154,0,0
1515,102.68892309627608,0.1678551009779965,2499.6492816102254,1696,0,0
1731,69.06527324263607,0.6715897199248687,3521.53524598518,19593,1,0
1363,92.48575914058534,0.7699648918409183,4056.343693571955,19615,0,0
1381,71.09268085591812,0.9923390034369648,3421.2962213444075,17219,0,0
1531,72.66487542415102,0.7903411761553647,3648.876855893621,8916,0,0
1955,101.38175256620599,0.40194031794788365,2962.579681936704,14870,1,0
1151,73.38909622738326,0.5374368054977169,3133.0575124310726,1747,0,0
1561,61.256285957047524,0.4458746506919485,3126.328172849462,13750,1,0
1688,77.81918788126312,0.4186946149793679,2972.2866761227674,7611,1,0
1946,73.27263174832996,0.477302921832674,3705.6484329798195,2386,1,0
1607,78.6709584173386,0.7571486204266129,3557.9236374683232,810,0,0
1616,73.66402206672231,0.18216574309773392,2800.3828903514495,11260,0,0
1419,97.15544616204764,0.2994908735220956,2177.2114705336285,18488,0,0
1249,80.56735838835935,0.7438986045133258,2968.2128613973664,4046,0,0
1116,64.25035372274182,0.7907336348147904,2422.6739075482083,5851,0,0
1865,76.24546802023855,0.36810085833647654,3011.8375281651333,17881,0,0
1511,67.00370175832961,0.8301496688610435,2462.067037255517,996,0,0
1739,72.52286157497046,0.6951764166615504,3628.2583180028505,17847,0,1
1577,65.89559289433177,0.4464477727908816,3342.2113600218627,10696,0,0
1334,96.07118523206023,0.012946885601746838,3330.06578972542,1698,0,0
1417,68.08615384821778,0.16639697126645875,3536.092918715134,11037,1,1
1931,81.87564351994136,0.3683646624780713,3195.5536221204497,6410,0,0
1773,71.76520578123373,0.6519873963919656,3273.400894169294,5984,0,0
1294,63.4158682742721,0.6526200049095829,3717.349366480694,13897,0,0
1937,76.97649302899507,0.4067101616186261,2932.7424360883588,1076,1,0
1754,79.00691837085706,0.45374514692748474,3302.5576672694715,553,1,0
1370,80.58626532754514,0.493503730011623,2473.430745050212,16489,0,0
1185,48.77780845459057,0.45625239740983614,3039.6384577183853,12124,0,1
1245,62.65154286330909,0.5327267527337587,4129.6418601366095,16335,0,0
1636,84.57554719021884,0.4939917686503676,3407.412689894056,728,0,0
1267,65.76393037391207,0.16515457018160612,2957.0028421773436,16690,1,0
1642,77.02944050310111,0.4584876867561461,3132.2703078680843,12522,0,1
1236,62.41975304771215,0.4954804333910195,2989.500871832862,1484,0,0
1529,82.3160110215844,0.6979598691855022,3115.850309889178,13160,0,0
1551,84.31269595995575,0.33373877367194305,2800.4965748856794,19351,1,0
1020,82.31909906172366,0.5407810702689808,3247.435600100812,10541,0,0
1910,85.32556812353597,0.6125679992643208,3265.15496812398,1031,1,0
1736,90.63900144899533,0.4703305642384358,3003.3190051905526,14211,0,0
1866,63.259258683910254,0.14904042292575098,3070.029653058124,11727,0,0
1793,67.11328068848637,0.7020138041187225,3170.383837863719,8528,0,0
1519,83.97543570303795,0.6494282464053207,2736.3784861321938,17445,0,0
1099,86.30219771837481,0.5457546760049364,3242.635167174102,589,1,0
1751,68.25657046428074,0.5080660801778287,3390.0788586283315,6235,1,0
1477,67.56113934674416,0.14371502008967374,3732.4330532524086,3645,0,0
1598,68.47786510069494,0.654931327178015,3159.186225029315,1792,0,0
1297,58.949050359560545,0.7972792086656753,2722.182055911992,8059,0,0
1939,62.28588817825924,0.27725089591562513,2948.5313707604505,4281,0,1
1525,62.527073549698464,0.7690037312543161,2428.5179730407212,2891,0,0
1333,72.05901526194367,0.7262915592690712,3363.6762911344304,18102,0,0
1001,77.70836515833955,0.27136093532999217,1970.1373865607354,13704,1,0
1374,79.33472831642372,0.42117128012942084,3512.3275951422174,2752,1,0
1292,69.91437746724318,0.22091247137806597,3572.6621328494475,4391,0,0
1836,70.16012883719121,0.48697233285422237,1534.6873637612541,10366,1,0
1933,76.2366149515126,0.5896635124860314,3637.6404966090654,17659,0,0
1552,60.039854428505734,0.23590637379594565,3513.6430848698424,5729,0,0
1317,84.59440532083089,0.5771605550249397,2854.9741083578915,8053,0,0
1501,87.85385279014271,0.6278251526956988,2404.092154506846,563,0,0
1827,68.7441936231196,0.6306957312437467,2581.1204500689078,2287,1,0
1380,71.01563840651221,0.5909005144171257,2620.7411018086013,12542,1,1
1622,87.4331222484517,0.25430186472381855,3658.0279801048137,8569,0,1
1013,73.769484090101,0.47570519628999103,2775.47990363376,12226,0,1
1503,80.8824544595163,0.5704704220628107,3452.6615480376427,4415,0,0
1230,74.07694606199226,0.7922051244678194,2937.969661031855,15155,0,0
1984,90.56307388480275,0.5004931658975039,3027.537819157356,13144,1,0
1083,79.90079628251496,0.5851082588551562,2214.302202758513,592,1,0
1129,80.47655771919192,0.3135946372709597,2426.464927154373,11434,0,0
1742,80.66306538733586,0.2690211927668257,3646.548760620546,2177,1,1
1837,69.44886263672288,0.24338560205392235,2922.1387392663287,4364,0,0
1144,70.36760863077465,0.4159463451778289,3150.3297244429837,18285,0,0
1890,82.69245639559975,0.9124102306013719,3903.178579686278,18490,0,0
1856,76.26412829433617,0.41958474811202995,2936.186910674757,12648,1,0
1027,63.22388992188227,0.5729252707884102,2907.8770105729764,11763,0,0
1065,93.7310442462478,0.6114195917141991,3603.0429436998784,17781,1,0
1162,84.780718672971,0.2816941781927681,3006.174844992858,15613,0,1
1228,75.37626323845019,0.4129786298775722,3160.003513463987,5087,0,0
1260,72.26499018200035,0.6248830277865048,3498.4081447694102,18416,0,0
1448,76.98675857530083,0.5856654828338845,3000.0573218851796,10669,1,0
1423,80.17520099157427,0.10120107466415174,3393.7942366805587,2298,0,0
1459,54.66999264329952,0.6188820707914504,2942.0768638258733,14282,1,0
1951,96.12349709485754,0.3898019218312431,3490.5695767858424,18235,0,0
1675,67.10115690833081,0.39503656074142696,3210.6635347578003,13908,0,0
1300,74.98094367011242,0.5809731385927219,2887.298003130559,10530,1,0
1918,75.34866882779146,0.8045871848967587,3037.1247911254327,11252,0,0
1302,94.96850218688851,0.45991307466112774,1777.8337597288685,7551,1,0
1286,74.11876158993306,0.7358100431078531,3596.8868291317917,10355,0,1
1394,90.88507294353629,0.21181544642363065,2372.6827575080647,11089,0,0
1009,79.06727469461114,0.5261486691824261,2465.4411696505895,11895,1,0
1706,65.38115137794051,0.39178891881438405,2780.9907191034563,13333,1,1
1629,76.34707468102805,0.5564013973512122,2103.5247113579035,1098,0,0
1269,73.81491278285088,0.4407385194429796,3233.8081399721227,14867,0,0
1591,64.1592951509577,0.2317877162072391,3180.507002340629,18928,0,0
1969,78.57722769472241,0.3225181274397716,2756.7304827218427,17142,0,0
1604,75.22102749849856,0.17135978402868274,2660.980068424713,8503,0,0
1777,80.5642170545854,0.23861975421025644,2653.3017315328293,10597,0,0
1843,76.93352779598315,0.5960648749750095,3307.399205180026,13707,1,0
1861,68.4889710298593,0.4497925740285555,2203.137072022448,12324,1,0
1360,82.68333992290314,0.5461728820256175,2795.5004103867013,1297,0,1
1256,68.75601719746422,0.8631154963190144,2235.286139983655,11195,1,0
1132,44.003294772167294,0.44080564135754785,3384.3722273058115,6213,0,0
1275,76.28652947954217,0.6268567866364476,2831.8887928952345,7811,0,0
1775,69.4592627276601,0.505627102440251,3273.374676982062,6411,1,0
1682,78.82130504396635,1.0525369065463006,3624.768819676343,4454,1,0
1971,94.98871735939714,-0.10352937854947752,3633.2135188134466,10319,0,0
1512,95.27739693148058,0.3564675448055757,2488.949353017931,4812,1,0
1312,73.3487707777816,0.6308047948462963,3154.729998001728,9480,0,0
1575,66.73484828753945,0.34941892091441207,3560.6970099851515,18940,1,0
1885,80.84683281917921,0.6132143114619962,3348.2382320839906,16328,0,0
1979,71.29774408133646,0.48798416142066225,3397.6651358942754,14452,1,0
1283,78.91776522346943,0.6729897676023274,2108.338257405712,7602,0,0
1120,68.39139237773145,0.27357543391446815,3340.5734822827467,13160,0,0
1106,77.50692416022753,0.5345684621232709,2603.5343518155823,15927,0,0
1932,66.88025847706524,0.5932036460026768,3332.343025131084,1947,0,0
1686,86.84253416031467,0.5263578316422673,3321.4039944214865,17398,0,0
1996,69.10022309247387,0.5298824969841777,3294.958616421832,13151,1,0
1203,81.61102535734969,0.740486181155912,2944.675425784583,18797,1,0
1164,62.35232716814481,0.16401885069902095,3658.045680121371,15612,0,0
1304,82.81173856610691,0.524993438158337,3255.154003131717,2451,1,0
1496,65.336159307318,0.2581703734241442,3160.757973113778,14327,0,0
1631,77.6117680697451,0.6515221873852621,2532.794574480861,9465,0,1
1555,85.23200973347987,0.3324132835260568,3198.045502429886,828,1,0
1823,73.00017101443221,0.005510868381130407,3989.35534211901,9485,0,0
1155,64.70833089254067,0.6562934828494901,2304.9087573043585,13384,1,0
1366,79.96812507135921,0.4463257412082063,3365.0530489997495,6473,1,1
1718,66.59018601013452,0.5713259232203205,3428.11965979947,18294,0,0
1901,70.95754400802771,0.7854017805398124,3862.7597022822492,8214,0,0
1619,77.65462659495728,0.5742802171864471,3362.8700376351435,1637,0,0
1250,88.60676036107705,0.5338856167817898,3005.339431617506,18452,1,0
1956,75.26553353799468,0.49054592415411385,3211.305786657063,4972,0,0
1915,75.22857509845123,0.2705387032501977,2865.9721157864738,3774,0,1
1881,82.37512893622852,0.45695042838092165,3609.6289945483236,3773,0,0
1333,75.50371896672996,0.8947797156885167,2225.5101691653954,15651,0,0
1641,81.35530199832898,0.4249561539732204,2756.0644125919152,10655,1,1
1968,85.78533546062947,0.46879726811534894,3223.0778689811336,5862,0,0
1510,71.72262849732,0.7514169784210691,3585.4653892977076,5136,1,0
1292,42.249893660865446,0.19174226781960835,2993.108294006635,5846,0,1
1019,66.82072906414534,0.6240248101913872,2608.8312644667903,18120,0,1
1281,87.08682010835302,0.18222401603899002,2894.5636234052845,11438,0,0
1796,74.66235218602345,0.5798377433762919,2816.5192027359158,4708,1,0
1000,71.60869729072101,0.4955181103203597,2839.5124153004044,4968,0,0
1118,86.66784993203208,0.6224800321596028,2782.4106136506084,2846,0,0
1034,73.98675083770104,0.2975051259691218,2782.6284684038374,14484,0,0
1197,54.07466794250844,0.39299338306168596,2142.0304637238837,1542,0,0
1484,59.946979389916564,0.6328105906611166,3150.076870763488,13563,0,0
1756,79.18648020816906,0.39803349669963983,3337.366777654387,8699,0,0
1058,74.33109058405273,0.6511030521057006,3749.197478709425,4231,0,0
1836,89.54656478829222,0.5418339621377504,3430.2004783777766,10265,0,0
1160,67.66731316195823,0.41084964841396776,3404.6800360052507,7802,1,0
1690,71.90499237996205,0.436929164393865,3148.0060265690718,17344,0,0
1205,66.1549692693998,0.5007009663337237,2118.72390697918,16794,0,0
1011,69.79405822319548,0.45596357719171965,3140.070560864442,2802,0,0
1489,56.08096098746376,0.64604995074659,3056.1883408139474,19517,0,1
1275,71.14315335949468,0.4257441340951832,3514.936670256291,10043,0,1
1692,74.48131136230099,0.38539381475755574,3283.7393170686387,861,0,0
1241,73.63669157534316,0.6820503363065722,2935.063678441305,5993,0,0
1215,96.4955326373281,0.4155741671854418,3979.076113456357,17671,0,0
1250,93.3348457717698,0.3919256759469982,3424.228228235032,17092,0,0
1810,67.49100529038914,0.0028672396857859495,3169.9323166423524,8958,1,0
1125,54.56063305347404,0.2920993262792141,3227.6568939151684,5592,1,0
1993,74.00799647068443,0.3322745042673578,3030.591103572123,17437,1,0
1216,78.7651013817062,0.39197388149840506,3008.252227655564,8525,0,0
1305,66.39515926617165,0.35557215667422737,1914.890499848947,14317,0,0
1796,66.89024366074277,0.6966100297357903,2542.458124694567,10279,1,0
1184,90.82554969312532,0.3449704711097835,2729.5363857025654,5016,0,1
1038,72.42448428854696,0.35987472595228476,3225.317169963403,6951,0,0
1222,81.62250185695738,0.5311308394199464,2174.158255754502,15030,0,0
1183,65.69694302145555,0.2796636240142638,2739.416316495926,9810,0,0
1494,74.43059541275207,0.8127984309693552,2675.340997441792,2013,1,1
1426,71.63661646365487,0.6604313582325625,3058.377408919242,13836,1,0
1177,68.24626761196711,0.2663826095784303,3226.5615543552426,12095,1,1
1918,86.55300411521692,0.7027334171733675,2677.093773621,7249,1,1
1427,61.11122990366986,0.7443416279039907,2713.0322936586085,7505,0,0
1293,78.0005682551129,0.2715770526162773,2659.852082470353,19228,1,0
1851,71.44878344509502,0.26696667684823516,2804.935904513275,18855,0,0
1150,79.14824482035874,0.37791737082037324,2974.427184089183,4938,0,0
1383,71.58423367781643,0.21695897605101833,3657.56266761255,13380,0,0
1637,83.6719306191894,0.34394229311544544,2493.753014898193,12756,1,0
1812,65.60297401747849,0.4199750830562513,3875.4205358250138,10676,1,0
1307,86.57553191675312,0.6008304722752962,2383.091099112986,16859,0,0
1335,74.71197305325579,0.5162451006300499,3477.3210610532064,14912,0,0
1945,61.71497470984876,0.470395698693061,2762.102027645697,14787,0,0
1745,81.80215455902824,0.4033653410150174,2544.520912278361,18089,0,0
1891,73.01150256482349,0.2384088500073246,3658.439919234241,13544,0,0
1374,57.92162073860456,0.6183435453563975,3040.8763732322445,18739,1,0
1007,78.3246808375887,0.6138748313647424,3021.743464301901,18883,0,0
1340,85.065957152777,0.37663028180165703,2861.4620559720242,2935,0,1
1128,87.82135740360131,0.2797689717751154,2709.268720369787,11666,1,0
1775,71.21648117400234,0.8112208875054168,2911.577067854159,3598,0,0
1668,76.45318055325738,0.5493460902173863,1386.5501876097078,3886,0,0
1351,75.50536342792911,0.5793936582650085,2073.1543841151597,5940,1,0
1357,89.89802631571354,0.5880295721399517,3196.159109502267,13235,1,0
1516,66.89511417626683,0.2595032602837414,3591.3886852360415,10508,0,0
1494,70.35340547795458,0.7998553168033733,3681.7782721378644,6936,0,0
1085,66.65279690550193,0.4193004134111538,2521.5007573298676,18661,0,1
1174,60.50849476887113,0.6644084007857886,3096.4107751809665,7903,0,0
1801,77.47787181052082,0.7916865406853556,1903.2624473075027,11196,0,0
1192,91.01298331777588,0.51627520640364,2824.305266042604,3439,0,0
1310,73.01515541484939,0.2637043182529767,3411.846119421384,17722,1,0
1118,66.18103378456865,0.0013058973028527987,2991.251327172447,3638,0,0
1217,76.86859702232069,0.4923168381396124,2834.126103950031,17059,0,1
1426,80.89118178772655,0.5500288895465109,2993.355526063677,3662,0,0
1969,73.43636862563427,0.3838449732628762,3641.4237765230105,3252,0,1
1413,89.03535331954177,0.5271370906913834,2877.6491716357136,13389,0,0
1113,66.87638105712477,0.5860689676342116,3036.322106521653,1337,1,0
1977,72.13030363487637,0.6987855581589271,3759.697298470671,12543,0,1
1144,77.95987904842961,0.4542869217747581,2885.839054322776,16297,0,0
1537,78.92963752617827,0.4909316653079873,2181.7384118001173,14886,0,0
1647,75.47228092298161,0.46427993411328916,3684.2040092793377,3233,0,0
1302,62.215800776428516,0.5067189266653699,3507.7974048755523,12502,0,0
1743,98.3801140420633,0.3973631238152272,1891.6672419932452,15101,0,0
1880,72.640300849539,0.39640692310110315,2934.907405758915,5706,0,0
1587,76.10267518584656,0.40899543214553963,2988.9186576845727,3153,0,0
1986,81.1676109317298,0.5312532483238993,3684.325393449957,3810,1,0
1839,68.6349463735047,0.33053719442977264,2992.809159245198,5180,0,1
1344,75.56926420870776,0.409801213374718,3082.959085548021,19270,0,0
1813,68.22809762346705,0.8617179934242817,3098.4930249947056,5691,0,0
1963,79.1555074147423,0.6792798681008766,2766.9547978824453,17257,0,1
1800,72.23977351444431,0.3085837845466767,3648.615176755894,5175,0,0
1000,77.68718527304668,0.6729345861187137,2603.866007018143,13304,0,0
1146,64.53462653514399,0.6254784148167369,2757.275933009912,16710,0,0
1286,66.71083565993794,0.47921609770423224,2997.0317867655976,1761,1,0
1975,61.34859323143198,0.35840541059871955,2330.973549732541,8133,0,0
1653,67.89469920673793,0.33569717750295247,3882.70460673659,8812,1,0
1052,49.264757563018605,0.5447680345566472,2999.572200214981,6032,1,0
1303,71.92899794312173,0.33075326756069845,3412.303645961014,3384,0,0
1068,69.65759728037074,0.719444265934365,2521.2565708777,11309,0,0
1360,76.5091096362507,0.7761613176910018,3355.867183999906,6123,0,0
1601,75.44607724434289,0.4914391004863815,3398.2971513614702,11960,0,0
1957,87.5707976848107,0.7277561623844259,3470.4346191366485,10734,0,0
1219,100.9431018477411,0.4176902103394504,3952.4999202051235,19003,0,0
1961,86.37539013150635,0.3571296433431761,2720.881533207924,17374,1,0
1703,70.46892410624912,0.720055036029048,2906.6760311292055,14637,0,0
1965,70.0660925029011,0.8159733911211016,2577.3754981714674,3545,0,0
1574,83.68663042355715,0.8926315973984433,2951.8858857584046,882,0,0
1584,58.166553054271674,0.5665310142954216,3332.0584268722264,17688,0,0
1160,71.8479707383652,0.672422079037925,3305.1180030023315,6085,1,0
1680,72.61847064956142,0.5621234456932297,3820.376129136379,9869,0,0
1088,80.84131484818812,0.780675731339718,3245.0985709231427,2717,0,0
1687,81.1386634614078,0.5866568266878518,3000.280927734605,9987,1,0
1780,67.55439459606971,0.6610167577324068,2454.1252853878323,13218,1,0
1584,70.85627338294816,0.2729163089594268,3433.1601824118816,15615,1,1
1756,79.45104254832707,0.4537674449264655,2921.751804714155,19298,1,0
1588,67.01079344081235,0.6627272297284471,3444.5208858671826,1150,0,0
1158,87.06118434774282,0.6447945488138735,2787.614182941587,8669,0,0
1488,81.09175233440241,0.6797806419738219,3600.3538755918435,16812,0,0
1970,76.71509548194844,0.5241309294381773,3193.158483979243,11443,0,0
1323,78.90940598280919,0.36959559937294406,3496.1260628776513,3698,0,1
1609,70.331093830592,0.4882106932962092,3192.90635160432,17825,1,0
1380,68.73708577812381,0.5094068728017007,2537.3318142807366,9232,0,0
1101,70.75277783861279,0.5483481617065151,2817.3112820716715,6305,1,0
1493,79.9996669225985,0.30642691462298255,2359.7920982917044,19413,0,0
1643,77.01014980708653,0.4468266828625404,3092.322928496628,1702,0,0
1613,70.7728554030729,0.48226647810117423,2268.6830235504876,17534,0,0
1018,82.49581743307655,0.05155566825119412,3146.938105925073,3506,0,0
1453,73.26053577663846,0.6665009562747537,1190.231415015794,19788,0,0
1481,68.06689254410831,0.5328031913281223,3404.9665075583853,9005,0,0
1593,77.54341509298521,0.5530637740896438,2448.165364516405,9875,0,0
1396,64.86970488377162,0.39690073779434387,2523.0419290020395,13605,1,0
1278,58.12776250064299,0.6172500751060506,3685.9362932478516,17005,0,0
1850,74.94895424434736,0.3336148352133125,3159.891770279836,7103,0,0
1364,68.42586206289117,0.3650371511537726,3423.167608997942,4182,0,0
1330,72.45845647330151,0.6256660091483593,2497.3325470701243,13960,0,0
1640,65.3326708185555,0.5714323472288101,3480.9479493451195,14059,1,0
1343,87.0893213970257,0.2444799469663413,2931.2681151304937,7364,1,0
1821,68.38507256071861,0.8154741740176072,3058.8119920374215,14734,1,0
1454,70.68000621829191,0.34830046928537056,3745.148445834649,12389,0,0
1600,78.77883267583235,0.47348128907573217,2418.5523418760995,2229,0,0
1724,61.23385701677317,0.8493574773203904,3456.517992323131,12247,1,0
1654,60.49450226751296,0.08804368615798219,3192.705088466024,18002,1,0
1064,78.80952835693412,0.15874783600607206,2893.4547990331694,2668,1,0
1075,70.5505236953783,0.5883867374177035,2452.932300398147,12913,1,0
